name,description,productImageUrl,collection,sku,price,Mod de utilizare,Ingrediente,Precauţii,Informații despre producător,brand
"Scottish Fine Soaps, Gel De Baie Si Dus Sleep, 250ml",Relaxează-ți corpul înainte de culcare cu un gel de duș relaxant cu lavandă și mușețel. Sărurile Epsom revitalizante și acidul lactic susțin reînnoirea pielii pe parcursul nopții.,7888ab_05cffc9b0cc14c77ac6dd69e7932b4bd~mv2.png,Baie;Aromatherapy;Gel de duș;Baie & Corp;Scottish Fine Soaps,5016365042734,58,"Spumați cu generozitate pe pielea umedă, apoi clătiți cu apă caldă, pentru a lăsa pielea curată și revitalizată.","Aqua (Water), Cocamidopropyl Betaine, Coco Glucoside, Lavandula Angustifolia (Lavender) Herb Oil, Glycerin, Xanthan Gum, Magnesium Sulphate, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Mentha Piperita (Peppermint) Oil, Lactic Acid, Potassium Sorbate, Anthemis Nobilis Flower (Chamomile) Oil, Linalool, Limonene, Geraniol",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Gel De Baie Si Dus Breathe, 250ml",Purifică-ți mintea cu un gel de baie aromaterapie îmbogățit cu uleiuri esențiale vindecătoare de eucalipt. Curăță și reînnoiește pielea datorită acidului lactic și sărurilor Epsom.,7888ab_5a741b0eb3034d618db120c6c41276cd~mv2.png,Baie;Aromatherapy;Gel de duș;Baie & Corp;Scottish Fine Soaps,5016365042741,58,"Spumați cu generozitate pe pielea umedă, apoi clătiți cu apă caldă, pentru a lăsa pielea curată și revitalizată.","Aqua (Water), Cocamidopropyl Betaine, Coco Glucoside, Eucalyptus Globulus Oil, Glycerin, Xanthan Gum, Magnesium Sulphate, Sodium Benzoate, Tetrasodium Glutamate Diacetate, Lactic Acid, Potassium Sorbate, Citrus Limon Peel (Lemon) Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Foeniculum Vulgare (Fennel) Oil, Limonene, Citral, Linalool",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Gel De Baie Si Dus Clarity, 250ml",Experimentează o liniște profundă cu un gel de duș calmant bogat în ulei de salvie și vetiver. Revigorează epiderma datorită acidului lactic exfoliant și sărurilor Epsom revitalizante.,7888ab_513eb70b80864e85ba285d1b5521365f~mv2.png,Baie;Aromatherapy;Gel de duș;Baie & Corp;Scottish Fine Soaps,5016365042758,58,"Spumați cu generozitate pe pielea umedă, apoi clătiți cu apă caldă, pentru a lăsa pielea curată și revitalizată.","Aqua (Water), Cocamidopropyl Betaine, Coco Glucoside, Cymbopogon Flexuosus (Lemongrass) Oil, Glycerin, Xanthan Gum, Magnesium Sulphate, Sodium Benzoate, Citrus Bergamia (Bergamot) Oil, Salvia Sclarea (Clary Sage) Oil, Tetrasodium Glutamate Diacetate, Lactic Acid, Vetiveria Zizanoides (Vetiver) Root Oil, Potassium Sorbate, Citral, Limonene, Linalool, Geraniol",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Sapun Solid Boost, 100g","Aromaterapie în fiecare dimineață cu un săpun solid energizant cu uleiuri esențiale și magneziu. Uleiul de avocado hidratează profund, stimulând o curățare plină de vitalitate și stare de bine.",bb49d0_9a75ca8a139142a0a09b52d600355d06~mv2.jpg,Baie;Aromatherapy;Săpun;Baie & Corp;Scottish Fine Soaps,5016365042352,35,Spumați pe pielea umedă pentru a curăța delicat. Apoi clătiți bine cu apă caldă.,"Sodium Oleate, Sodium Stearate, Sodium Cocoate, Aqua (Water), Glycerin, Citrus Aurantium Amara (Neroli) Flower Oil, Citrus Bergamia Peel (Bergamot) Oil Expressed, Cupressus Funebris Endlicher (Cedarwood) Oil, Sodium Chloride, Coriander Sativum (Coriander) Oil, Tetrasodium Iminodisuccinate, Magnesium Chloride, Persea Grattissima (Avocado) Oil, Elettaria Cardamomum (Cardamom) Seed Oil, Sodium Gluconate, Citral, Geraniol, Linalool, Limonene, Citronellol, Farnesol.",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Sapun Solid Sleep, 100g","Pregătește-te pentru somn folosind un săpun solid relaxant ce calmează pielea și mintea. Untul de shea hrănitor, jojoba și magneziul oferă o hidratare delicată de aromaterapie nocturnă.",bb49d0_faeab0adf578453d9aac4c47a9605d6d~mv2.jpg,Baie;Aromatherapy;Săpun;Baie & Corp;Scottish Fine Soaps,5016365042369,35,Spumați pe pielea umedă pentru a curăța delicat. Apoi clătiți bine cu apă caldă.,"Sodium Oleate, Sodium Stearate, Sodium Cocoate, Aqua (Water), Glycerin, Lavandula Angustifolia (Lavender) Herb Oil, Sodium Chloride, Tetrasodium Iminodisuccinate, Magnesium Chloride, Mentha Piperita (Peppermint) Oil, Butyrospermum Parkii (Shea Butter), Simmondsia Chinensis (Jojoba) Seed Oil, Anthemis Nobilis Flower (Chamomile) Oil, Sodium Gluconate, Geraniol, Limonene, Linalool",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Sapun Solid Breathe, 100g",Purifică epiderma cu un săpun solid revigorant infuzat cu uleiuri de aromaterapie și măceșe. Magneziul și uleiul de camelină bogat în omega refac și protejează bariera naturală a pielii.,bb49d0_cf5e3384036d4371ac6971fcd1cc2e86~mv2.jpg,Baie;Aromatherapy;Săpun;Baie & Corp;Scottish Fine Soaps,5016365042376,35,Spumați pe pielea umedă pentru a curăța delicat. Apoi clătiți bine cu apă caldă.,"Sodium Oleate, Sodium Stearate, Sodium Cocoate, Aqua (Water), Glycerin, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Citrus Limon (Lemon) Peel Oil, Sodium Chloride, Tetrasodium Iminodisuccinate, Magnesium Chloride, Camelina Sativa Oil, Sodium Gluconate, Rosemarinus Officinalis (Rosemary) Leaf Oil, Foeniculum Vulgare (Fennel) Oil, Rosa Canina Fruit (Rosehip) Extract, Potassium Sorbate, Sodium Benzoate, Citral, Limonene, Linalool.",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Sapun Solid Clarity, 100g","Curăță delicat cu un săpun solid purifiant pentru un corp super-catifelat. Extractul din semințe de in, magneziul calmant și uleiurile esențiale oferă o îngrijire optimă de aromaterapie.",bb49d0_caea42972f3647d9b0e5e9eba32be2da~mv2.jpg,Baie;Aromatherapy;Săpun;Baie & Corp;Scottish Fine Soaps,5016365042383,35,Spumați pe pielea umedă pentru a curăța delicat. Apoi clătiți bine cu apă caldă.,"Sodium Oleate, Sodium Stearate, Sodium Cocoate, Aqua (Water), Glycerin, Citrus Bergamia Peel (Bergamot) Oil Expressed, Cymbopogon Flexuosus (Lemongrass) Oil, Sodium Chloride, Salvia Sclarea (Clary Sage) Oil, Tetrasodium Iminodisuccinate, Magnesium Chloride, Linum Usitatissumum (Flax Seed) Oil, Vetiveria Zizanoides Root (Vetivert) Oil, Sodium Gluconate, Citral, Linalool, Limonene, Geraniol.",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Sapun Solid cu Fructe de Padure, 100g","Oferă un gest parfumat cu acest săpun solid fructat antioxidant cu miros vibrant de merișoare. Triplu măcinat pentru o spumă ultra-cremoasă, curăță revigorant, fiind un cadou ideal.",7888ab_26760fdf5cc64d63adb5d6a6fb7fcac6~mv2.jpg,Scottish Fine Soaps;Săpun;Baie;Baie & Corp,5016365012836,42,"Spumați săpunul între palmele umede sub jetul de apă caldă. Masați spuma bogată pe piele (mâini sau corp) pentru a curăța delicat, apoi clătiți bine. Se recomandă păstrarea săpunului pe o săpunieră cu scurgere după utilizare, pentru a-i prelungi durata de viață.","Sodium Palmate, Sodium Cocoate, Aqua (Water), Glycerin, Parfum (Fragrance), Titanium Dioxide, Tetrasodium Etidronate, Sodium Chloride, Tetrasodium EDTA, Sodium Gluconate, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Benzyl Alcohol, Benzyl Benzoate, Linalool, Alpha-Isomethyl Ionone, Citronellol.",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Sapun Solid cu Pepene, 100g","Revigorează-te cu un săpun solid hidratant cu note dulci, acvatice de pepene și castravete. Curăță blând fără să usuce, menținând pielea catifelată, perfect pentru o dimineață energizantă.",7888ab_6083e69f981746d181c1274026bd793c~mv2.jpg,Scottish Fine Soaps;Săpun;Baie;Baie & Corp,5016365012843,42,"Spumați săpunul între palmele umede sub jetul de apă caldă. Masați spuma bogată pe piele (mâini sau corp) pentru a curăța delicat, apoi clătiți bine. Se recomandă păstrarea săpunului pe o săpunieră cu scurgere după utilizare, pentru a-i prelungi durata de viață.","Sodium Palmate, Sodium Cocoate, Aqua (Water), Glycerin, Parfum (Fragrance), Titanium Dioxide, Tetrasodium Etidronate, Sodium Chloride, Tetrasodium EDTA, Sodium Gluconate, Cucumis Melo (Melon) Fruit Extract, Benzyl Alcohol, Hydroxycitronellal, Linalool, Limonene, Hexyl Cinnamal, CI 77288 (Chromium Oxide Greens), CI 19140 (Yellow 5).",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Polaar, Set Barbati",Optează pentru acest set cadou bărbați complet cu extract de Alge Boreale. Fluidul hidratant matifiant și gelul energizant 2-în-1 oferă protecție zilnică și calmare după bărbierit.,7888ab_142113b49c694a5e8a31868402808ff9~mv2.jpg;7888ab_3eaba0e81b4a4cdc961a2ef313078d2d~mv2.jpg;7888ab_f152f73698354d2d9127b5396b664ddb~mv2.jpg,Seturi Cadou;GIFTS;MEN;Polaar;Seturi MEN,3760114996701,180,"Aplicați gelul de duș pe pielea umedă și clătiți. Aplicați fluidul hidratant dimineața și seara pe fața și gâtul curate, sau imediat după bărbierit pentru calmare.","1. Crème de l'Extrême (Cremă hidratantă pentru față) Aqua (Water), Coco-Caprylate/Caprate, Caprylic/Capric Triglyceride, Pentylene Glycol, Sodium Acrylates Copolymer, Glycerin, Lecithin, Bisabolol, Ethylhexylglycerin, Propylene Glycol, Parfum (Fragrance), Tocopherol (Vitamina E), Hydrogenated Starch Hydrolysate, Helianthus Annuus (Sunflower) Seed Oil, O-Cymen-5-Ol, Polyglyceryl-3 Diisostearate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Panthenol, Hippophae Rhamnoides Fruit Extract (Olivier de Sibérie), Cinnamic Acid, Glyceryl Caprylate, Glyceryl Stearate, Levulinic Acid, Potassium Sorbate, Xanthan Gum, Citric Acid, Sodium Hydroxide, Sodium Levulinate, Sodium Phytate, Bambusa Vulgaris Shoot Extract, Nelumbo Nucifera Flower Extract, Nymphaea Alba Root Extract. 2. Gel Douche Scandinave (Gel de duș 3-în-1) Aqua (Water), Lauryl Glucoside, Disodium Cocoyl Glutamate, Glycerin, Coco-Betaine, Sodium Cocoyl Alaninate, Citric Acid, Polyacrylate Crosspolymer-6, Parfum (Fragrance), Sodium Gluconate, Sucrose Cocoate, Sodium Benzoate, Potassium Sorbate, Menthyl Lactate, T-Butyl Alcohol, Limonene, Cetraria Islandica Thallus Extract (Lichen Arctic).",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Polaar Adresa Sediului: 53, rue du Rocher, 75008 Paris, France Adresa email: info@polaar.com",Polaar
"Polaar, Eternal Snow Set Cadou","Regenerează pielea cu un set cadou anti-aging bazat pe puterea florilor arctice Nunatak. Crema pentru fermitate și gelul de duș netezesc și revitalizează corpul, oferind luminozitate.",7888ab_d2eab41af881495bb28e9955b624c0b6~mv2.jpg;7888ab_2a17a17d57814d03ae55f19b2e3d245e~mv2.jpg;7888ab_5b93f16ab4974eec873f479990f31089~mv2.jpg,Seturi Cadou;Îngrijire Față;GIFTS;Seturi WOMEN;Seturi;SKINCARE;Polaar;Eternal Snow,3760114996695,180,"Crema: Se aplică în fiecare dimineață pe pielea curată (față și gât), evitând zona ochilor. Masați ușor până la absorbția completă. Gelul de Duș: Se aplică pe pielea umedă, se spumează și se clătește cu apă din abundență.","Crème Jeunesse Neige Eternelle: aqua(water/eau), glycerin, caprylic/capric triglyceride, propanediol, coco-caprylate, dipentaerythrityl hexacaprylate/hexacaprate, glyceryl hydroxystearate, peg-100 stearate, methacrylate crosspolymer, pentylene glycol, betaine, sodium polyacrylate starch, globularia cordifolia callus culture extract, isomalt, parfum(fragrance), ethylhexylglycerin, acrylates/c10-30 alkyl acrylate crosspolymer, xanthan gum, o-cymen-5-ol, tocopherol, sodium hydroxide, citric acid, glycine soja (soybean) oil, lecithin, saponaria pumila callus culture extract, potassium sorbate. Gel Douche Nuit Polaire: aqua (water/eau), lauryl glucoside, disodium cocoyl glutamate, glycerin, coco-betaine, sodium cocoyl alaninate, citric acid, polyacrylate crosspolymer-6, parfum(fragrance), sodium gluconate, sucrose cocoate, sodium benzoate, potassium sorbate, linalool, t-butyl alcohol, limonene, alpha-isomethyl ionone, palmaria palmata extract.",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Polaar Adresa Sediului: 53, rue du Rocher, 75008 Paris, France Adresa email: info@polaar.com",Polaar
"Polaar, Polar Night Set Cadou",Netezește ridurile cu un set cadou revitalizant noapte infuzat cu fitomelatonină din Alge Boreale. Crema și gelul de duș regenerează toxinele și relaxează corpul pe timpul somnului.,7888ab_371ff3bd228b4b79b4fcd68b67b99d7b~mv2.jpg;7888ab_938c45672faa44f5a4c77d0e1d37ac3e~mv2.jpg,Seturi Cadou;Îngrijire Față;GIFTS;Seturi WOMEN;Seturi;SKINCARE;Polaar;Polar Night,3760114996671,180,"Crema: Se aplică seara pe pielea perfect curată și uscată (față și gât). Masați delicat cu mișcări ascendente pentru a stimula absorbția și relaxarea trăsăturilor. Gelul de Duș: Se aplică pe pielea umedă, se spumează și se clătește cu apă caldă.","Crème Nuit Polaire: aqua (water/eau), glycerin, caprylic/capric triglyceride, propanediol, glyceryl stearate, coco-caprylate, dipentaerythrityl hexacaprylate/hexacaprate, glyceryl hydroxystearate, peg-100 stearate, pentylene glycol, betaine, sodium polyacrylate starch, palmaria palmata extract, helichrysum italicum extract, parfum (fragrance), ethylhexylglycerin, acrylates/c10-30 alkyl acrylate crosspolymer, xanthan gum, o-cymen-5-ol, tocopherol, sodium hydroxide, citric acid, glycine soja (soybean) oil, limonene, linalool, alpha-isomethyl ionone, geraniol. Gel Douche Nuit Polaire: aqua (water/eau), lauryl glucoside, disodium cocoyl glutamate, glycerin, coco-betaine, sodium cocoyl alaninate, citric acid, polyacrylate crosspolymer-6, parfum(fragrance), sodium gluconate, sucrose cocoate, sodium benzoate, potassium sorbate, linalool, t-butyl alcohol, limonene, alpha-isomethyl ionone, palmaria palmata extract.",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Polaar Adresa Sediului: 53, rue du Rocher, 75008 Paris, France Adresa email: info@polaar.com",Polaar
"Polaar, Polar Night Set Duo Revitalizant","Transformă-ți rutina de seară cu un set duo îngrijire noapte detoxifiant. Crema onctuoasă și elixirul uscat netezesc pielea devitalizată, oferind o rehidratare profundă și un ten luminos.",7888ab_a70256a83e2c49b895188fa45f6fa792~mv2.png;7888ab_8dd9d69a870d4ddf8199d554828ba29e~mv2.jpg,Seturi Cadou;Îngrijire Față;GIFTS;Seturi;SKINCARE;Polaar;Polar Night,3760114997272,243,"Ritualul se aplică seara, pe tenul curat și uscat: Pregătire (Elixir): Încălziți câteva picături de Elixir în palme. Aplicați pe față și gât prin mișcări ușoare de presopunctură sau masaj ascendent. Textura sa de ulei uscat intră rapid în piele și nu lasă urme grase. Tratament (Cremă): Imediat după elixir (sau singură), aplicați Crema Revitalizantă. Masați ușor din centrul feței spre exterior, netezind trăsăturile, și continuați spre gât pentru a stimula drenajul și regenerarea.","1. Nuit Polaire Revitalizing Cream (50 ml) Aqua (Water), Glycerin, Caprylic/Capric Triglyceride, Propanediol, Glyceryl Stearate, Coco-Caprylate/Caprate, Dipentaerythrityl Hexacaprylate/Hexacaprate, Glyceryl Hydroxystearate, PEG-100 Stearate, Pentylene Glycol, Betaine, Methyl Methacrylate Crosspolymer, Sodium Polyacrylate Starch, Palmaria Palmata Extract, Helichrysum Italicum Extract, Ethylhexylglycerin, Parfum (Fragrance), Xanthan Gum, O-Cymen-5-Ol, Tocopherol, Sodium Hydroxide, Benzyl Salicylate, Limonene, Linalool, Alpha-Isomethyl Ionone, Geraniol, Citronellol. 2. Nuit Polaire Revitalizing Elixir (15 ml) Caprylic/Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil, Glycerin, Aqua (Water), Sucrose Laurate, Sucrose Stearate, Parfum (Fragrance), Sodium Benzoate, Tocopherol, Crithmum Maritimum Extract, Hydrolyzed Rhodophyceae Extract.",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Polaar Adresa Sediului: 53, rue du Rocher, 75008 Paris, France Adresa email: info@polaar.com",Polaar
